SalesOrderID,OrderDate,ShipDate,ShipMethod,CustomerID,CustomerName,Segment,CountryRegion,City,Province,PostalCode,Territory,ProductName,SubCategory,Category,Qty,UnitPrice,Sales,Discount,ProductCost,TotalCost,Profit
44085,9/1/2001,9/8/2001,CARGO TRANSPORT 5,155,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44085,9/1/2001,9/8/2001,CARGO TRANSPORT 5,155,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,Road-150 Red 56,Road Bikes,Bikes,4,2146.962,8587.848,0,2171.2942,8685.1768,-97.3288
44086,9/1/2001,9/8/2001,CARGO TRANSPORT 5,678,,Shop,Canada,Toronto,Ontario,M4B 1V4,Canada,AWC Logo Cap,Caps,Clothing,10,5.1865,51.865,0,5.7052,57.052,-5.187
44090,9/1/2001,9/8/2001,CARGO TRANSPORT 5,417,,Shop,United States,San Antonio,Texas,78204,Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44092,9/1/2001,9/8/2001,CARGO TRANSPORT 5,273,,Shop,United States,Round Rock,Texas,78664,Southwest,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0,5.7052,22.8208,-2.0748
44093,9/1/2001,9/8/2001,CARGO TRANSPORT 5,93,,Shop,United States,Round Rock,Texas,78664,Southwest,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0,5.7052,34.2312,-3.1122
44099,9/1/2001,9/8/2001,CARGO TRANSPORT 5,473,,Shop,United States,Phoenix,Arizona,85004,Southwest,Road-150 Red 56,Road Bikes,Bikes,4,2146.962,8587.848,0,2171.2942,8685.1768,-97.3288
44100,9/1/2001,9/8/2001,CARGO TRANSPORT 5,293,,Shop,United States,Park City,Utah,84098,Northwest,AWC Logo Cap,Caps,Clothing,5,5.1865,25.9325,0,5.7052,28.526,-2.5935
44103,9/1/2001,9/8/2001,CARGO TRANSPORT 5,156,,Shop,Canada,Montreal,Quebec,H1Y 2H7,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44109,9/1/2001,9/8/2001,CARGO TRANSPORT 5,91,,Shop,United States,Beaverton,Oregon,97005,Northwest,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44109,9/1/2001,9/8/2001,CARGO TRANSPORT 5,91,,Shop,United States,Beaverton,Oregon,97005,Northwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44110,9/1/2001,9/8/2001,CARGO TRANSPORT 5,579,,Shop,United States,Branch,Minnesota,55056,Central,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44111,9/1/2001,9/8/2001,CARGO TRANSPORT 5,460,,Shop,Canada,Brossard,Quebec,J4Z 1C5,Canada,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0,5.7052,34.2312,-3.1122
44113,9/1/2001,9/8/2001,CARGO TRANSPORT 5,187,,Shop,United States,Cerritos,California,90703,Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44114,9/1/2001,9/8/2001,CARGO TRANSPORT 5,575,,Shop,United States,Cincinnati,Ohio,45202,Northeast,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44114,9/1/2001,9/8/2001,CARGO TRANSPORT 5,575,,Shop,United States,Cincinnati,Ohio,45202,Northeast,Road-150 Red 56,Road Bikes,Bikes,3,2146.962,6440.886,0,2171.2942,6513.8826,-72.9966
44115,9/1/2001,9/8/2001,CARGO TRANSPORT 5,366,,Shop,United States,City Of Commerce,California,90040,Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44117,9/1/2001,9/8/2001,CARGO TRANSPORT 5,143,,Shop,United States,East Haven,Connecticut,6512,Northeast,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44119,9/1/2001,9/8/2001,CARGO TRANSPORT 5,648,,Shop,United States,El Segundo,California,90245,Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44120,9/1/2001,9/8/2001,CARGO TRANSPORT 5,75,,Shop,United States,Garland,Texas,75040,Southwest,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44124,9/1/2001,9/8/2001,CARGO TRANSPORT 5,3,,Shop,United States,Irving,Texas,75061,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44124,9/1/2001,9/8/2001,CARGO TRANSPORT 5,3,,Shop,United States,Irving,Texas,75061,Southwest,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0,5.7052,22.8208,-2.0748
44125,9/1/2001,9/8/2001,CARGO TRANSPORT 5,238,,Shop,United States,Jefferson City,Missouri,65101,Central,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44127,9/1/2001,9/8/2001,CARGO TRANSPORT 5,608,,Shop,United States,La Mesa,California,91941,Southwest,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44128,9/1/2001,9/8/2001,CARGO TRANSPORT 5,279,,Shop,United States,Memphis,Tennessee,38103,Southeast,AWC Logo Cap,Caps,Clothing,5,5.1865,25.9325,0,5.7052,28.526,-2.5935
44129,9/1/2001,9/8/2001,CARGO TRANSPORT 5,54,,Shop,United States,Melville,New York,11747,Northeast,Road-150 Red 56,Road Bikes,Bikes,4,2146.962,8587.848,0,2171.2942,8685.1768,-97.3288
44129,9/1/2001,9/8/2001,CARGO TRANSPORT 5,54,,Shop,United States,Melville,New York,11747,Northeast,AWC Logo Cap,Caps,Clothing,6,5.1865,31.119,0,5.7052,34.2312,-3.1122
44133,9/1/2001,9/8/2001,CARGO TRANSPORT 5,170,,Shop,United States,Memphis,Tennessee,38103,Southeast,Road-150 Red 56,Road Bikes,Bikes,4,2146.962,8587.848,0,2171.2942,8685.1768,-97.3288
44137,9/1/2001,9/8/2001,XRQ - TRUCK GROUND,17328,Michelle Cox,Individu,Australia,Warrnambool,Victoria,3280,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44157,9/4/2001,9/11/2001,XRQ - TRUCK GROUND,17055,Willie She,Individu,Australia,Darlinghurst,New South Wales,2010,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44161,9/6/2001,9/13/2001,XRQ - TRUCK GROUND,13772,Michele Perez,Individu,United Kingdom,Peterborough,England,PB12,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44163,9/6/2001,9/13/2001,XRQ - TRUCK GROUND,28193,Taylor Davis,Individu,United States,Lemon Grove,California,91945,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44167,9/6/2001,9/13/2001,XRQ - TRUCK GROUND,17308,Deborah Kumar,Individu,Australia,Cranbourne,Victoria,3977,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44170,9/7/2001,9/14/2001,XRQ - TRUCK GROUND,28183,Nicole Howard,Individu,United States,Burbank,California,91502,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44176,9/9/2001,9/16/2001,XRQ - TRUCK GROUND,12220,Virginia Sara,Individu,France,Paris La Defense,Hauts de Seine,92081,France,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44184,9/10/2001,9/17/2001,XRQ - TRUCK GROUND,17247,Michael Moore,Individu,Australia,Sydney,New South Wales,1002,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44196,9/14/2001,9/21/2001,XRQ - TRUCK GROUND,17295,Victor Sanz,Individu,Australia,St. Leonards,New South Wales,2065,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44216,9/19/2001,9/26/2001,XRQ - TRUCK GROUND,13560,Andres Shan,Individu,Germany,Frankfurt am Main,Saarland,60075,Germany,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44221,9/19/2001,9/26/2001,XRQ - TRUCK GROUND,17255,Carly Nath,Individu,Australia,Lavender Bay,New South Wales,2060,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44224,9/20/2001,9/27/2001,XRQ - TRUCK GROUND,28166,Cassidy Coleman,Individu,United States,Coronado,California,92118,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44254,9/26/2001,10/3/2001,XRQ - TRUCK GROUND,28142,Willie Lin,Individu,United States,Ballard,Washington,98107,Northwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44270,9/30/2001,10/7/2001,XRQ - TRUCK GROUND,13794,Mallory Martin,Individu,United Kingdom,Woolston,England,WA1 4SY,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44271,9/30/2001,10/7/2001,XRQ - TRUCK GROUND,13846,Lisa Zheng,Individu,United Kingdom,Newcastle upon Tyne,England,NT20,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44274,9/30/2001,10/7/2001,XRQ - TRUCK GROUND,28152,Ian Rivera,Individu,United States,San Carlos,California,94070,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44283,10/1/2001,10/8/2001,CARGO TRANSPORT 5,227,,Shop,Canada,Toronto,Ontario,M4B 1V5,Canada,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44284,10/1/2001,10/8/2001,CARGO TRANSPORT 5,146,,Shop,United States,Seattle,Washington,98104,Northwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44286,10/1/2001,10/8/2001,CARGO TRANSPORT 5,511,,Shop,United States,San Mateo,California,94404,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44288,10/1/2001,10/8/2001,CARGO TRANSPORT 5,514,,Shop,Canada,Richmond,British Columbia,V6B 3P7,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44288,10/1/2001,10/8/2001,CARGO TRANSPORT 5,514,,Shop,Canada,Richmond,British Columbia,V6B 3P7,Canada,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44292,10/1/2001,10/8/2001,CARGO TRANSPORT 5,643,,Shop,United States,Port Huron,Michigan,48060,Central,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44293,10/1/2001,10/8/2001,CARGO TRANSPORT 5,618,,Shop,United States,Plaistow,New Hampshire,3865,Northeast,Road-150 Red 56,Road Bikes,Bikes,3,2146.962,6440.886,0,2171.2942,6513.8826,-72.9966
44293,10/1/2001,10/8/2001,CARGO TRANSPORT 5,618,,Shop,United States,Plaistow,New Hampshire,3865,Northeast,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44295,10/1/2001,10/8/2001,CARGO TRANSPORT 5,83,,Shop,Canada,Ottawa,Ontario,K4B 1S2,Canada,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44296,10/1/2001,10/8/2001,CARGO TRANSPORT 5,670,,Shop,United States,Odessa,Missouri,64076,Central,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0,5.7052,22.8208,-2.0748
44297,10/1/2001,10/8/2001,CARGO TRANSPORT 5,17,,Shop,United States,Newport News,Virginia,23607,Southeast,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44298,10/1/2001,10/8/2001,CARGO TRANSPORT 5,679,,Shop,Canada,Montreal,Quebec,H1Y 2H3,Canada,Road-150 Red 56,Road Bikes,Bikes,5,2146.962,10734.81,0,2171.2942,10856.471,-121.661
44299,10/1/2001,10/8/2001,CARGO TRANSPORT 5,203,,Shop,United States,Monrovia,California,91016,Southwest,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44299,10/1/2001,10/8/2001,CARGO TRANSPORT 5,203,,Shop,United States,Monrovia,California,91016,Southwest,AWC Logo Cap,Caps,Clothing,5,5.1865,25.9325,0,5.7052,28.526,-2.5935
44300,10/1/2001,10/8/2001,CARGO TRANSPORT 5,480,,Shop,Canada,Mississauga,Ontario,L5B 3V4,Canada,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44301,10/1/2001,10/8/2001,CARGO TRANSPORT 5,491,,Shop,United States,Modesto,California,95354,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44305,10/1/2001,10/8/2001,CARGO TRANSPORT 5,676,,Shop,United States,Austell,Georgia,30106,Southeast,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44306,10/1/2001,10/8/2001,CARGO TRANSPORT 5,423,,Shop,United States,Biloxi,Mississippi,39530,Southeast,AWC Logo Cap,Caps,Clothing,8,5.1865,41.492,0,5.7052,45.6416,-4.1496
44307,10/1/2001,10/8/2001,CARGO TRANSPORT 5,486,,Shop,United States,Braintree,Massachusetts,2184,Northeast,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0,5.7052,22.8208,-2.0748
44309,10/1/2001,10/8/2001,CARGO TRANSPORT 5,549,,Shop,United States,Clearwater,Florida,33755,Southeast,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44311,10/1/2001,10/8/2001,CARGO TRANSPORT 5,269,,Shop,United States,Euclid,Ohio,44119,Northeast,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44314,10/1/2001,10/8/2001,CARGO TRANSPORT 5,166,,Shop,United States,Garland,Texas,75040,Southwest,Road-150 Red 56,Road Bikes,Bikes,5,2146.962,10734.81,0,2171.2942,10856.471,-121.661
44315,10/1/2001,10/8/2001,CARGO TRANSPORT 5,292,,Shop,United States,Houston,Texas,77003,Southwest,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44316,10/1/2001,10/8/2001,CARGO TRANSPORT 5,431,,Shop,United States,Holland,Michigan,49423,Central,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44317,10/1/2001,10/8/2001,CARGO TRANSPORT 5,221,,Shop,United States,Las Cruces,New Mexico,88001,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44317,10/1/2001,10/8/2001,CARGO TRANSPORT 5,221,,Shop,United States,Las Cruces,New Mexico,88001,Southwest,AWC Logo Cap,Caps,Clothing,10,5.1865,51.865,0,5.7052,57.052,-5.187
44319,10/1/2001,10/8/2001,CARGO TRANSPORT 5,315,,Shop,United States,Merritt Island,Florida,32952,Southeast,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44320,10/1/2001,10/8/2001,XRQ - TRUCK GROUND,14429,Lacey He,Individu,United Kingdom,London,England,SW8 4BG,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44327,10/3/2001,10/10/2001,XRQ - TRUCK GROUND,28598,Wyatt Russell,Individu,United States,San Diego,California,92102,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44338,10/5/2001,10/12/2001,XRQ - TRUCK GROUND,18188,Jeffery Wang,Individu,Australia,Warrnambool,Victoria,3280,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44340,10/5/2001,10/12/2001,XRQ - TRUCK GROUND,17354,Ivan Garcia,Individu,Australia,Sunbury,Victoria,3429,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44343,10/6/2001,10/13/2001,XRQ - TRUCK GROUND,17920,Bradley Yuan,Individu,Australia,North Ryde,New South Wales,2113,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44351,10/8/2001,10/15/2001,XRQ - TRUCK GROUND,28271,Sean Gonzalez,Individu,United States,Beverly Hills,California,90210,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44368,10/10/2001,10/17/2001,XRQ - TRUCK GROUND,14150,Billy Munoz,Individu,United Kingdom,Leeds,England,LE18,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44385,10/12/2001,10/19/2001,XRQ - TRUCK GROUND,28298,Maria Edwards,Individu,United States,Lemon Grove,California,91945,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44390,10/12/2001,10/19/2001,XRQ - TRUCK GROUND,17353,Bruce Navarro,Individu,Australia,South Melbourne,Victoria,3205,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44392,10/12/2001,10/19/2001,XRQ - TRUCK GROUND,17910,Dustin Nara,Individu,Australia,Milsons Point,New South Wales,2061,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44395,10/13/2001,10/20/2001,XRQ - TRUCK GROUND,28339,Sean Edwards,Individu,United States,Walla Walla,Washington,99362,Northwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44402,10/15/2001,10/22/2001,XRQ - TRUCK GROUND,13666,Teresa Ruiz,Individu,Germany,Grevenbroich,Bayern,41485,Germany,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44404,10/16/2001,10/23/2001,XRQ - TRUCK GROUND,28221,Isabella Rodriguez,Individu,United States,San Gabriel,California,91776,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44426,10/20/2001,10/27/2001,XRQ - TRUCK GROUND,13770,Gerald Moreno,Individu,Germany,Frankfurt,Hessen,60323,Germany,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44427,10/20/2001,10/27/2001,XRQ - TRUCK GROUND,14146,Toni Sara,Individu,United Kingdom,Gateshead,England,GA10,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44429,10/20/2001,10/27/2001,XRQ - TRUCK GROUND,28583,Ryan Long,Individu,United States,Walla Walla,Washington,99362,Northwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44432,10/21/2001,10/28/2001,XRQ - TRUCK GROUND,14165,Natalie Gray,Individu,United Kingdom,Newcastle upon Tyne,England,NT20,United Kingdom,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44445,10/26/2001,11/2/2001,XRQ - TRUCK GROUND,17478,Renee Martin,Individu,Australia,Brisbane,Queensland,4000,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44458,10/28/2001,11/4/2001,XRQ - TRUCK GROUND,28247,Jonathan Adams,Individu,United States,Lake Oswego,Oregon,97034,Northwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44459,10/28/2001,11/4/2001,XRQ - TRUCK GROUND,28288,Marco Srini,Individu,United States,Concord,California,94519,Southwest,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44464,10/29/2001,11/5/2001,XRQ - TRUCK GROUND,22120,Jennifer Perry,Individu,Canada,Victoria,British Columbia,V8V,Canada,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44469,10/29/2001,11/5/2001,XRQ - TRUCK GROUND,17734,Leah Sun,Individu,Australia,Bendigo,Victoria,3550,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44476,10/30/2001,11/6/2001,XRQ - TRUCK GROUND,17913,Lacey Xu,Individu,Australia,Sunbury,Victoria,3429,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44478,10/30/2001,11/6/2001,XRQ - TRUCK GROUND,17726,Caroline Griffin,Individu,Australia,Melton,Victoria,3337,Australia,Road-150 Red 56,Road Bikes,Bikes,1,3578.27,3578.27,0,2171.2942,2171.2942,1406.9758
44481,11/1/2001,11/8/2001,CARGO TRANSPORT 5,492,,Shop,United States,Baldwin Park,California,91706,Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44483,11/1/2001,11/8/2001,CARGO TRANSPORT 5,271,,Shop,United States,Washougal,Washington,98671,Northwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44488,11/1/2001,11/8/2001,CARGO TRANSPORT 5,206,,Shop,United States,Winston-Salem,North Carolina,27104,Southeast,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44488,11/1/2001,11/8/2001,CARGO TRANSPORT 5,206,,Shop,United States,Winston-Salem,North Carolina,27104,Southeast,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44490,11/1/2001,11/8/2001,CARGO TRANSPORT 5,210,,Shop,Canada,Toronto,Ontario,M4B 1V5,Canada,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44492,11/1/2001,11/8/2001,CARGO TRANSPORT 5,697,,Shop,United States,Tooele,Utah,84074,Northwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44493,11/1/2001,11/8/2001,CARGO TRANSPORT 5,531,,Shop,United States,Vero Beach,Florida,32960,Southeast,AWC Logo Cap,Caps,Clothing,5,5.1865,25.9325,0,5.7052,28.526,-2.5935
44494,11/1/2001,11/8/2001,CARGO TRANSPORT 5,558,,Shop,United States,Tilton,New Hampshire,3276,Northeast,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44494,11/1/2001,11/8/2001,CARGO TRANSPORT 5,558,,Shop,United States,Tilton,New Hampshire,3276,Northeast,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44496,11/1/2001,11/8/2001,CARGO TRANSPORT 5,191,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44498,11/1/2001,11/8/2001,CARGO TRANSPORT 5,102,,Shop,Canada,Toronto,Ontario,M4B 1V7,Canada,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44500,11/1/2001,11/8/2001,CARGO TRANSPORT 5,259,,Shop,United States,Simi Valley,California,93065,Southwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44501,11/1/2001,11/8/2001,CARGO TRANSPORT 5,1,,Shop,United States,Seattle,Washington,98104,Northwest,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44502,11/1/2001,11/8/2001,CARGO TRANSPORT 5,36,,Shop,United States,South Bend,Indiana,46601,Northeast,Road-150 Red 56,Road Bikes,Bikes,1,2146.962,2146.962,0,2171.2942,2171.2942,-24.3322
44503,11/1/2001,11/8/2001,CARGO TRANSPORT 5,198,,Shop,United States,Southfield,Michigan,48034,Central,AWC Logo Cap,Caps,Clothing,4,5.1865,20.746,0,5.7052,22.8208,-2.0748
44504,11/1/2001,11/8/2001,CARGO TRANSPORT 5,533,,Shop,Canada,Sillery,Quebec,G1T,Canada,AWC Logo Cap,Caps,Clothing,3,5.1865,15.5595,0,5.7052,17.1156,-1.5561
44506,11/1/2001,11/8/2001,CARGO TRANSPORT 5,584,,Shop,United States,Savannah,Georgia,31401,Southeast,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44506,11/1/2001,11/8/2001,CARGO TRANSPORT 5,584,,Shop,United States,Savannah,Georgia,31401,Southeast,AWC Logo Cap,Caps,Clothing,5,5.1865,25.9325,0,5.7052,28.526,-2.5935
44509,11/1/2001,11/8/2001,CARGO TRANSPORT 5,328,,Shop,United States,San Antonio,Texas,78204,Southwest,Road-150 Red 56,Road Bikes,Bikes,2,2146.962,4293.924,0,2171.2942,4342.5884,-48.6644
44509,11/1/2001,11/8/2001,CARGO TRANSPORT 5,328,,Shop,United States,San Antonio,Texas,78204,Southwest,AWC Logo Cap,Caps,Clothing,8,5.1865,41.492,0,5.7052,45.6416,-4.1496
44511,11/1/2001,11/8/2001,CARGO TRANSPORT 5,289,,Shop,United States,Renton,Washington,98055,Northwest,AWC Logo Cap,Caps,Clothing,1,5.1865,5.1865,0,5.7052,5.7052,-0.5187
44513,11/1/2001,11/8/2001,CARGO TRANSPORT 5,145,,Shop,United States,Redmond,Washington,98052,Northwest,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44515,11/1/2001,11/8/2001,CARGO TRANSPORT 5,107,,Shop,United States,Randolph,Massachusetts,2368,Northeast,AWC Logo Cap,Caps,Clothing,2,5.1865,10.373,0,5.7052,11.4104,-1.0374
44518,11/1/2001,11/8/2001,CARGO TRANSPORT 5,278,,Shop,United States,Orlando,Florida,32804,Southeast,AWC Logo Cap,Caps,Clothing,8,5.1865,41.492,0,5.7052,45.6416,-4.1496
44520,11/1/2001,11/8/2001,CARGO TRANSPORT 5,78,,Shop,United States,Ontario,California,91764,Southwest,AWC Logo Cap,Caps,Clothing,7,5.1865,36.3055,0,5.7052,39.9364,-3.6309
44520,11/1/2001,11/8/2001,CARGO TRANSPORT 5,78,,Shop,United States,Ontario,California,91764,Southwest,Road-150 Red 56,Road Bikes,Bikes,5,2146.962,10734.81,0,2171.2942,10856.471,-121.661
